alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1707259257.6533,elite,1379.2739881565,1625043860.9842,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Total Server Solutions L.L.C.",33.9381,-84.4633,false,"Assima Inc",true,Georgia,success,America/New_York,30067,1706832680,1707260518.5837,18302,socks4,192.111.135.17:18302,true,697.85642623901,447242,65354,87.250388219963,192.111.135.17
true,1707259571.5751,elite,4268.889307617,1690149233.4449,"AS55577 Atria Convergence Technologies pvt ltd",BEAMTELE-AS-AP,Hyderabad,Asia,AS,India,IN,,false,"ACT Fibernet",17.3724,78.4378,false,"Atria Convergence Technologies Ltd.",true,Telangana,success,Asia/Kolkata,500034,1707148235,1707260518.5817,80,http,124.123.108.15:80,false,571.11573219299,9969,26683,27.199061442759,124.123.108.15
true,1707260518.5486,elite,5226.0951103687,1706341878.6541,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706946758,1707260518.5486,4181,socks5,62.171.131.101:4181,true,1441.3659572601,2971,11269,20.863764044944,62.171.131.101
true,1707260440.5219,elite,637.16742345679,1706535114.5803,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"Digital Ocean",false,"New Jersey",success,America/New_York,07047,1707140096,1707260518.5308,8000,http,159.65.217.192:8000,true,355.89385032654,1236,7593,13.999320421339,159.65.217.192
true,1707260518.4615,transparent,6024.5420010114,1694008401.2866,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Karanggeneng,Asia,AS,Indonesia,ID,,false,"Lintas Data Prima, PT",-7.52075,110.604,false,"CV FOG Architec",true,"Central Java",success,Asia/Jakarta,,1706936155,1707260518.4615,8080,http,103.189.96.98:8080,false,4376.6541481018,907,8556,9.5846982986368,103.189.96.98
true,1707260518.4522,transparent,6082.8594731219,1680386110.8291,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Riosucio,"South America",SA,Colombia,CO,,false,"EMP. DE TEC. E INF. DA PREVIDENCIA - DATAPREV",5.4197,-75.7098,false,"TV AZTECA SUCURSAL COLOMBIA",true,"Caldas Department",success,America/Bogota,178048,1706911619,1707260518.4522,999,http,177.93.60.70:999,false,4271.1946964264,9083,92281,8.9607750286098,177.93.60.70
true,1707260518.4389,transparent,5306.3750916225,1703642079.163,"AS132774 Niss Internet services private limited",NISSBROADBAND-AS-IN,Tirunelveli,Asia,AS,India,IN,,false,"Niss Networks",8.7272,77.687,false,"Niss network solution private limited",true,"Tamil Nadu",success,Asia/Kolkata,627005,1706832427,1707260518.4389,84,http,103.26.110.125:84,true,4432.3236942291,4183,31956,11.574753036885,103.26.110.125
true,1707260040.904,elite,3531.7118076991,1696682064.5871,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Oracle Corporation",50.1049,8.6295,false,"Oracle Cloud Infrastructure (eu-frankfurt-1)",true,Hesse,success,Europe/Berlin,60326,1707169067,1707260518.4332,80,http,158.180.16.252:80,false,3348.7002849579,7216,30519,19.122830263681,158.180.16.252
true,1707260518.4274,elite,2472.4947786707,1706110957.8093,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706906380,1707260518.4274,23447,http,72.10.164.178:23447,false,6219.9566364288,127,7407,1.6856915317229,72.10.164.178
true,1707260518.4187,anonymous,6186.5719684208,1705155224.7255,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Marseille,Europe,EU,France,FR,,true,"Oracle Corporation",43.3736,5.3547,false,"Oracle Corporation",true,"Provence-Alpes-Côte d'Azur",success,Europe/Paris,13015,1706970221,1707260518.4187,8080,http,129.151.228.63:8080,false,7117.2082424164,3670,18073,16.878995538794,129.151.228.63
true,1707260518.376,elite,6122.6296921867,1702922789.3158,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.2277,6.77346,false,"TerraTransit AG",true,"North Rhine-Westphalia",success,Europe/Berlin,40213,1706832473,1707260518.376,40661,socks4,109.123.254.43:40661,true,4903.0554294586,5037,31082,13.945568814198,109.123.254.43
true,1707260350.1666,elite,3430.1761713895,1705253127.3692,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1707077457,1707260518.3528,13191,http,72.10.160.170:13191,true,6545.5846786499,110,11518,0.94599243206054,72.10.160.170
true,1707260465.652,elite,2423.1073121044,1706019687.2291,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706713616,1707260518.3217,29305,http,72.10.164.178:29305,true,1417.4733161926,107,7481,1.4101212440696,72.10.164.178
true,1707260506.7895,elite,7106.8960825602,1706466055.2473,"AS400754 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1707073657,1707260518.2729,41290,socks4,148.72.23.56:41290,true,5905.4634571075,2055,8740,19.036591014358,148.72.23.56
true,1707260518.2503,elite,5357.5460335273,1705156408.3479,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706970988,1707260518.2503,43985,socks4,213.136.75.65:43985,true,1700.0603675842,5315,20631,20.484853156556,213.136.75.65
true,1707260518.2076,elite,6108.4864554336,1706347850.2115,"AS132111 Bigband Sdn Bhd",BIGBANDNET-MY,"Petaling Jaya",Asia,AS,Malaysia,MY,"Damansara Perdana",true,"Big Band Sdn Bhd",3.16489,101.605,false,"KLhost Network Sdn Bhd",true,Selangor,success,Asia/Kuala_Lumpur,47820,1706954306,1707260518.2076,31625,socks5,103.215.139.32:31625,true,8874.5272159576,3743,10468,26.338751671241,103.215.139.32
true,1707260518.2004,elite,5303.1257361688,1705318957.3868,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1707133645,1707260518.2004,1832,socks4,213.251.185.168:1832,true,1525.3772735596,8224,16682,33.020155785754,213.251.185.168
true,1707260437.9438,elite,771.56107711087,1667877444.3544,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"ThePrimeHost - COLO@",true,Georgia,success,America/New_York,30303,1706832567,1707260518.1076,4145,socks4,74.119.147.209:4145,true,693.76397132874,197084,14409,93.187008553475,74.119.147.209
true,1707260518.1058,transparent,4184.7846415228,1706135002.2518,"AS210403 Groupe LWS SARL",LWS,Golbey,Europe,EU,France,FR,,false,"Groupe LWS SARL",48.1982,6.44058,false,"Groupe LWS SARL",true,"Grand Est",success,Europe/Paris,88190,1706742796,1707260518.1058,9091,http,192.162.68.205:9091,true,2980.86977005,336,10400,3.1296572280179,192.162.68.205
true,1707260518.0644,elite,2686.8450518312,1704582086.4936,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832924,1707260518.0644,28037,http,67.43.236.20:28037,true,1211.5037441254,174,15033,1.144209903334,67.43.236.20
true,1707260518.0599,transparent,5882.5365938757,1688979573.5919,"AS17995 PT iForte Global Internet",SOLUSINET-AS-ID,"South Tangerang",Asia,AS,Indonesia,ID,,false,"PT iForte Global Internet",-6.2876,106.722,false,,true,Banten,success,Asia/Jakarta,,1706832578,1707260518.0599,8080,http,103.105.68.9:8080,true,3462.0532989502,16559,144132,10.304870839064,103.105.68.9
true,1707260332.6198,elite,1798.4616252676,1661090858.6978,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4213,-87.2169,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1706832544,1707260518.0545,4145,socks5,184.181.217.220:4145,true,938.0898475647,298270,30984,90.589635964939,184.181.217.220
true,1707260518.0475,elite,8058.2080198174,1706077710.0318,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Aeza International LTD",52.3759,4.8975,true,"Aeza Group LLC",true,"North Holland",success,Europe/Amsterdam,1012,1706683290,1707260518.0475,14790,http,79.137.198.31:14790,false,6668.5380935669,1051,12049,8.0229007633588,79.137.198.31
true,1707260518.0373,elite,3186.9928440929,1706123448.3219,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9959,2.11757,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1706728938,1707260518.0373,45620,socks4,141.94.174.6:45620,true,3441.9662952423,5403,9831,35.46671918078,141.94.174.6
true,1707260437.2759,elite,6069.3212836588,1697352174.7103,"AS47583 Hostinger International Limited",AS-HOSTINGER,"São Paulo","South America",SA,Brazil,BR,,true,"HOSTINGER BR",-23.5335,-46.6359,false,,true,"Sao Paulo",success,America/Sao_Paulo,01323,1706832455,1707260518.0356,80,http,191.96.251.53:80,false,2231.9991588593,23292,66327,25.990024436782,191.96.251.53
true,1707260518.0347,elite,4536.9720107559,1704459124.337,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706832500,1707260518.0347,20255,socks4,207.180.222.186:20255,true,3093.4274196625,16201,12746,55.967803226587,207.180.222.186
true,1707260518.0304,elite,6707.9498623244,1706760030.2811,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1706760035,1707260518.0304,19835,socks4,166.62.53.45:19835,true,7579.6570777893,1286,5460,19.063148532464,166.62.53.45
true,1707260517.9591,elite,5295.8032009532,1706622382.2365,"AS29550 Simply Transit Ltd",SIMPLYTRANSIT,Reading,Europe,EU,"United Kingdom",GB,,true,"Simply Transit Ltd",51.4032,-0.9207,false,"AS29550 infra",true,England,success,Europe/London,RG2,1707227595,1707260517.9591,57248,socks5,151.236.39.7:57248,true,4886.9504928589,2818,6589,29.956415435314,151.236.39.7
true,1707260517.9454,transparent,5256.2813714474,1705667662.5978,"AS150046 XPRESS FIBER PRIVATE LIMITED",XPRESSBGP-AS-IN,Bānka,Asia,AS,India,IN,,false,"Xpress Fiber Private Limited",24.8773,86.9293,false,"Xpress Fiber Private Limited",true,Bihar,success,Asia/Kolkata,813103,1707027802,1707260517.9454,83,http,103.191.115.238:83,false,1321.5231895447,591,5367,9.9194360523666,103.191.115.238
true,1707260316.3371,elite,195.68565740433,1673272079.6853,"AS15557 Societe Francaise Du Radiotelephone - SFR SA",LDCOMNET,Nice,Europe,EU,France,FR,,false,"Societe Francaise Du Radiotelephone - SFR SA",43.7045,7.2597,false,"Business Internet",true,"Provence-Alpes-Côte d'Azur",success,Europe/Paris,06200,1706832682,1707260517.9126,80,http,46.35.9.110:80,false,92.289209365845,91439,164814,35.683094441821,46.35.9.110
true,1707260517.8972,elite,1090.1231324729,1665503112.6505,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0522,-118.244,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1706832719,1707260517.8972,4145,socks4,104.37.135.145:4145,true,808.63189697266,196702,17991,91.620127344627,104.37.135.145
true,1707260517.8966,transparent,3233.3840383864,1706298422.2538,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",30.0588,31.2268,false,"Link Egypt (Link.NET)",true,"Cairo Governorate",success,Africa/Cairo,,1706903443,1707260517.8966,1976,http,45.240.156.168:1976,false,3350.9619235992,1986,9387,17.462410973358,45.240.156.168
true,1707260517.889,transparent,5584.8478160871,1677009438.0936,"AS52255 Grupo Servicios Junin S.A.","Grupo Servicios Junin S.A.",Junín,"South America",SA,Argentina,AR,,false,"Grupo Servicios Junin S.A.",-34.5768,-60.947,false,"Grupo Servicios Junin S.A",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,6000,1707248448,1707260517.889,8080,http,186.0.171.217:8080,false,1225.4939079285,12254,38789,24.007209607586,186.0.171.217
true,1707249627.7172,elite,1934.1013772121,1700868033.3491,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Beijing,Asia,AS,China,CN,,false,CHINANET,39.9042,116.407,false,,true,Beijing,success,Asia/Shanghai,,1706832580,1707260517.8871,8080,http,61.129.2.212:8080,false,971.524477005,53342,5463,90.709973641697,61.129.2.212
true,1707260517.8842,elite,6349.9040142607,1707029961.3158,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1707030202,1707260517.8842,45611,socks5,162.215.223.76:45611,true,5875.2992153168,906,2520,26.444833625219,162.215.223.76
true,1707260517.8761,elite,5731.204953937,1707095874.2357,"AS398108 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Warrenton,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",38.6877,-77.8369,false,,true,Virginia,success,America/New_York,20186,1707096302,1707260517.8761,29532,socks5,92.204.133.206:29532,true,2700.7081508636,790,1682,31.957928802589,92.204.133.206
true,1707260517.8329,elite,3100.6123279192,1704854720.7842,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832670,1707260517.8329,3817,http,67.43.227.227:3817,true,1443.0787563324,161,14163,1.1239877129293,67.43.227.227
true,1707260517.777,elite,4203.41966406,1705821162.996,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1707030972,1707260517.777,8943,socks4,45.81.232.17:8943,true,588.87338638306,5211,13545,27.78310940499,45.81.232.17
true,1707260517.7376,transparent,5421.5912486223,1629074459.9367,"AS35328 DSI DATA, a. s.",DSIDATA,Žilina,Europe,EU,Slovakia,SK,,false,"DSI DATA, a. s.",49.1875,18.7404,false,"Dsidata Broadband Internet Access",true,"Žilina Region",success,Europe/Bratislava,"010 09",1706666956,1707260517.7376,8080,http,80.87.217.6:8080,false,2370.304107666,61254,849456,6.7259610633462,80.87.217.6
true,1707260517.7124,elite,4621.7377591548,1706870064.6887,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1706870872,1707260517.7124,10501,socks5,213.251.185.168:10501,true,7221.4586734772,2756,3081,47.216035634744,213.251.185.168
true,1707260370.013,elite,1204.0371279317,1667440963.4415,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,false,Chinanet,32.0607,118.763,false,,true,Jiangsu,success,Asia/Shanghai,,1706780502,1707260517.6808,1080,http,221.231.13.198:1080,false,953.26113700867,104836,80097,56.688638588029,221.231.13.198
true,1707260354.2586,elite,4937.5142286836,1706229625.037,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1878,6.8607,false,"Contabo GmbH",true,"North Rhine-Westphalia",success,Europe/Berlin,40599,1706834542,1707260517.658,58943,socks4,161.97.160.158:58943,true,1405.3993225098,3266,10752,23.298616065059,161.97.160.158
true,1707260517.648,transparent,6712.483799676,1704320792.3641,"AS37100 SEACOM Limited",SEACOM-AS,Nairobi,Africa,AF,Kenya,KE,,false,"SEACOM Limited",-1.2841,36.8155,false,"Seacom Assignments",true,Nairobi,success,Africa/Nairobi,09831,1706832610,1707260517.648,8081,http,105.27.124.166:8081,true,2297.082901001,2075,28001,6.8991887219045,105.27.124.166
true,1707260517.6293,elite,7094.8040077041,1707140215.9649,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",false,Utah,success,America/Denver,84606,1707147707,1707260517.6293,29969,socks5,162.144.79.97:29969,true,4234.8771095276,181,1573,10.319270239453,162.144.79.97
true,1707260274.1193,elite,445.51364402382,1706675475.1522,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07047,1706677118,1707260517.5242,8000,http,142.93.2.222:8000,true,354.905128479,980,6278,13.502342243042,142.93.2.222
true,1707260517.4452,transparent,6470.5526768548,1706535625.1159,"AS8151 UNINET",UNINET,Ensenada,"North America",NA,Mexico,MX,,false,"Uninet S.A. de C.V.",31.8736,-116.6033,false,"Telefonos del Noroeste, S.A. de C.V",false,"Baja California",success,America/Tijuana,22920,1707141095,1707260517.4452,999,http,189.223.210.120:999,false,4607.7971458435,1070,7752,12.128768986624,189.223.210.120
true,1707250452.294,elite,1250.6066555366,1672759870.0331,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Zhejiang Province Network",30.2994,120.1612,false,,true,Zhejiang,success,Asia/Shanghai,,1706832649,1707260517.3762,9002,http,60.12.168.114:9002,false,866.60289764404,263500,14521,94.777013247201,60.12.168.114
true,1707256188.4471,transparent,771.87356001786,1706989146.9082,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1706989147,1707260517.3671,3128,http,91.107.143.161:3128,false,14.462947845459,3035,349,89.686761229314,91.107.143.161
true,1707260517.3153,transparent,4733.5654521856,1701698676.4579,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon VE Haberlesme Hizmetleri Ltd. STI",true,Hatay,success,Europe/Istanbul,31030,1707250270,1707260517.3153,8080,http,188.132.221.135:8080,false,8728.9206981659,2171,19011,10.249268246624,188.132.221.135
true,1707260517.2672,elite,3854.2827598119,1694773740.7115,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Hefei,Asia,AS,China,CN,,false,Chinanet,31.8564,117.2661,false,"Chinanet AH",true,Anhui,success,Asia/Shanghai,,1706783288,1707260517.2672,8089,http,183.164.243.68:8089,false,2094.7134494781,295,14266,2.0259597555113,183.164.243.68
true,1707260517.2533,elite,5971.3621296169,1703097801.2479,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706832500,1707260517.2533,19197,socks5,207.180.222.186:19197,true,3958.3458900452,12012,26816,30.936437622334,207.180.222.186
true,1707234843.5552,elite,370.96026337545,1706299286.1629,"AS38067 Radiant Communications Limited",RADIANT,Dhaka,Asia,AS,Bangladesh,BD,,false,"Radiant Communications Ltd",23.7004,90.4287,false,"Radiant Communications Ltd",false,"Dhaka Division",success,Asia/Dhaka,1204,1706904110,1707260517.2258,80,http,43.231.22.229:80,false,341.30096435547,10670,864,92.509103520028,43.231.22.229
